,Name,Price,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Seats,n_price
4624,Maruti Swift LDI Optional,6898.32,2015,130000,Diesel,Manual,First,25.2 kmpl,1248 CC,5.0,16422
4625,Toyota Corolla Altis Diesel D4DJ,6898.32,2011,89401,Diesel,Manual,First,21.43 kmpl,1364 CC,5.0,21477
4626,Honda Jazz 1.5 VX i DTEC,10577.42,2015,67000,Diesel,Manual,First,27.3 kmpl,1498 CC,5.0,19590
4627,BMW 6 Series 650i Coupe,31762.93,2010,65329,Petrol,Automatic,First,7.94 kmpl,4395 CC,4.0,49376
4628,Skoda Fabia 1.2 Petrol Active,3387.84,2010,72000,Petrol,Manual,First,16.25 kmpl,1198 CC,5.0,14426
4629,Fiat Siena 1.2 ELX,843.13,2001,70000,Petrol,Manual,Third,16kmpl,1242 CC,5.0,22636
4630,Land Rover Freelander 2 HSE,21308.14,2011,82000,Diesel,Automatic,Second,12.35 kmpl,2179 CC,5.0,68669
4631,Ford Fiesta 1.6 ZXi Duratec,2238.12,2010,85000,Petrol,Manual,First,15.3 kmpl,1596 CC,5.0,24018
4632,Hyundai Verna SX CRDi AT,9197.76,2012,83000,Diesel,Automatic,First,19.08 kmpl,1582 CC,5.0,28370
4633,Renault KWID 1.0 RXT Optional,4598.88,2016,26000,Petrol,Manual,First,21.7 kmpl,999 CC,5.0,9156
4634,Tata Indica Vista Quadrajet 90 ZX Plus,5365.36,2012,27000,Diesel,Manual,First,22.3 kmpl,1248 CC,5.0,13794
4635,Hyundai i20 Active 1.4 SX,11635.17,2018,37746,Diesel,Manual,First,21.19 kmpl,1396 CC,5.0,24358
4636,Maruti SX4 Zxi BSIII,3050.59,2009,63274,Petrol,Manual,Second,15.0 kmpl,1586 CC,5.0,22324
4637,Renault KWID RXT,5825.25,2016,25000,Petrol,Manual,First,25.17 kmpl,799 CC,5.0,7786
4638,Mahindra Xylo E4 ABS BS III,6131.84,2013,197000,Diesel,Manual,First,11.68 kmpl,2498 CC,7.0,34075
4639,Hyundai EON D Lite Plus,4522.23,2013,45010,Petrol,Manual,Second,21.1 kmpl,814 CC,5.0,6857
4640,Honda Amaze VX i-DTEC,5748.6,2013,75348,Diesel,Manual,First,25.8 kmpl,1498 CC,5.0,14590
4641,Volkswagen Polo Diesel Highline 1.2L,3832.4,2010,90110,Diesel,Manual,First,22.07 kmpl,1199 CC,5.0,11724
4642,Honda City 1.5 V MT,5748.6,2011,102013,Petrol,Manual,First,17.0 kmpl,1497 CC,5.0,20581
4643,Toyota Fortuner 4x2 AT,33725.12,2015,36000,Diesel,Automatic,First,12.55 kmpl,2982 CC,7.0,22952
4644,Honda Amaze E i-Vtech,9412.37,2017,37578,Petrol,Manual,First,18.0 kmpl,1198 CC,5.0,15377
4645,BMW 1 Series 118d Base,24527.36,2015,46001,Diesel,Automatic,First,20.58 kmpl,1995 CC,5.0,81278
4646,Maruti Celerio VXI AT,5748.6,2014,46559,Petrol,Automatic,First,23.1 kmpl,998 CC,5.0,10339
4647,Toyota Innova 2.5 GX (Diesel) 8 Seater,18012.28,2015,48000,Diesel,Manual,First,12.99 kmpl,2494 CC,8.0,41261
4648,Jaguar XF 2.2 Litre Luxury,36791.04,2013,46000,Diesel,Automatic,Second,16.36 kmpl,2179 CC,5.0,72860
4649,Honda WRV i-VTEC VX,13643.34,2017,15000,Petrol,Manual,First,17.5 kmpl,1199 CC,5.0,19080
4650,BMW X1 sDrive20d,15329.6,2012,85000,Diesel,Automatic,Third,17.05 kmpl,1995 CC,5.0,60758
4651,Skoda Rapid 1.6 MPI AT Elegance,8507.93,2014,32000,Petrol,Automatic,First,14.3 kmpl,1598 CC,5.0,30348
4652,Volkswagen Vento 1.6 Comfortline,5503.33,2012,60818,Petrol,Manual,First,16.09 kmpl,1598 CC,5.0,23398
4653,Ford EcoSport 1.5 TDCi Trend Plus BE,17061.84,2019,35188,Diesel,Manual,First,22.77 kmpl,1498 CC,5.0,26409
4654,Mahindra XUV500 W6 2WD,11037.31,2012,110000,Diesel,Manual,First,15.1 kmpl,2179 CC,7.0,29273
4655,Ford Fiesta Classic 1.4 Duratorq LXI,4568.22,2014,61000,Diesel,Manual,First,18.6 kmpl,1388 CC,5.0,20653
4656,Hyundai Santro Xing GLS,2606.03,2010,75000,Petrol,Manual,Second,17.92 kmpl,1086 CC,5.0,9998
4657,Mercedes-Benz GL-Class 2007 2012 350 CDI Luxury,79713.92,2015,55000,Diesel,Automatic,First,12.0 kmpl,2987 CC,7.0,139489
4658,Maruti Alto LXi BSII,1456.31,2003,69966,Petrol,Manual,First,19.7 kmpl,796 CC,5.0,13177
4659,Honda City i VTEC VX Option,14179.88,2016,42000,Petrol,Manual,First,17.8 kmpl,1497 CC,5.0,26536
4660,Hyundai Santa Fe 2WD AT,24910.6,2014,48000,Diesel,Automatic,First,13.01 kmpl,2199 CC,7.0,57377
4661,Mercedes-Benz GLA Class 200 CDI SPORT,32176.83,2015,35000,Diesel,Automatic,First,17.9 kmpl,2143 CC,5.0,82942
4662,Toyota Innova 2.5 G4 Diesel 8-seater,6515.08,2005,128000,Diesel,Manual,Second,12.8 kmpl,2494 CC,8.0,48215
4663,BMW 3 Series 320d Sedan,11037.31,2008,78000,Diesel,Automatic,Second,16.07 kmpl,1995 CC,5.0,66253
4664,Maruti Swift ZXI,6745.02,2011,53080,Petrol,Manual,First,18.6 kmpl,1197 CC,5.0,15296
4665,Volkswagen Vento Petrol Highline,6515.08,2011,66000,Petrol,Manual,Second,15.04 kmpl,1598 CC,5.0,26007
4666,Maruti Ertiga VXI,8201.34,2012,25000,Petrol,Manual,First,16.02 kmpl,1373 CC,7.0,22987
4667,Hyundai Grand i10 AT Asta,9657.65,2016,36139,Petrol,Automatic,Second,18.9 kmpl,1197 CC,5.0,15803
4668,Hyundai Creta 1.6 CRDi SX,19162.0,2017,44000,Diesel,Manual,First,19.67 kmpl,1582 CC,5.0,32979
4669,Audi A6 3.0 TDI quattro,11497.2,2008,50000,Diesel,Automatic,Second,16.77 kmpl,2967 CC,5.0,37786
4670,Mahindra XUV500 W8 1.99 mHawk,17245.8,2016,81177,Diesel,Manual,First,16.0 kmpl,1997 CC,7.0,36967
4671,Ford EcoSport 1.5 Ti VCT AT Titanium BE,11727.14,2016,26000,Petrol,Automatic,First,16.05 kmpl,1499 CC,5.0,25653
4672,Hyundai Xcent 1.1 CRDi Base,6898.32,2016,100000,Diesel,Manual,First,24.4 kmpl,1120 CC,5.0,12638
4673,Volkswagen Vento 1.5 TDI Comfortline AT,11497.2,2014,75000,Diesel,Automatic,First,21.21 kmpl,1498 CC,5.0,27316
4674,Mercedes-Benz S-Class 280 AT,10884.02,2004,119859,Petrol,Automatic,First,13.0 kmpl,2987 CC,5.0,66448
4675,Hyundai i10 Magna,3449.16,2010,55980,Petrol,Manual,First,20.36 kmpl,1197 CC,5.0,12030
4676,Audi A4 35 TDI Technology Edition,41389.92,2015,30000,Diesel,Automatic,First,17.11 kmpl,1968 CC,5.0,99358
4677,Hyundai i20 Sportz 1.4 CRDi,6407.77,2012,49700,Diesel,Manual,Second,21.9 kmpl,1396 CC,5.0,16648
4678,Hyundai Verna 1.4 EX,9964.24,2013,79000,Diesel,Manual,First,23.5 kmpl,1396 CC,5.0,22511
4679,Honda City 1.5 V MT,4828.82,2010,65100,Petrol,Manual,First,17.0 kmpl,1497 CC,5.0,21337
4680,Maruti Ertiga VDI,11711.81,2016,54161,Diesel,Manual,First,25.47 kmpl,1248 CC,7.0,21492
4681,Maruti Alto LXi BSII,3679.1,2011,28619,Petrol,Manual,First,19.7 kmpl,796 CC,5.0,8427
4682,Maruti Wagon R AMT VXI,6515.08,2016,9000,Petrol,Automatic,First,20.51 kmpl,998 CC,5.0,13061
4683,Hyundai Verna 1.6 CRDi AT SX,14271.86,2016,42876,Diesel,Automatic,First,19.08 kmpl,1582 CC,5.0,29284
4684,Maruti Alto LXi BSIII,3663.77,2011,64000,Petrol,Manual,First,19.7 kmpl,796 CC,5.0,9036
4685,Volkswagen Vento 1.6 Comfortline,11711.81,2018,20488,Petrol,Manual,Second,16.09 kmpl,1598 CC,5.0,27153
4686,Maruti Baleno Zeta 1.2,9519.68,2016,21000,Petrol,Manual,First,21.4 kmpl,1197 CC,5.0,15512
4687,Land Rover Freelander 2 TD4 SE,25293.84,2012,119203,Diesel,Automatic,First,11.7 kmpl,2179 CC,5.0,90511
4688,Honda CR-V 2.0L 2WD AT,12600.93,2011,55987,Petrol,Automatic,First,13.7 kmpl,1997 CC,5.0,50018
4689,Toyota Fortuner 2.8 2WD MT,44225.9,2017,72668,Diesel,Manual,First,14.24 kmpl,2755 CC,7.0,77546
4690,Honda City V AT,13030.16,2015,32000,Petrol,Automatic,First,15.6 kmpl,1497 CC,5.0,25896
4691,Mercedes-Benz SLK-Class 55 AMG,137966.4,2014,3000,Petrol,Automatic,Second,12.0 kmpl,5461 CC,2.0,-2398
4692,Honda City i-VTEC S,9979.57,2015,10400,Petrol,Manual,First,17.4 kmpl,1497 CC,5.0,22869
4693,Maruti Swift VDI,7128.26,2013,35000,Diesel,Manual,First,22.9 kmpl,1248 CC,5.0,16730
4694,Toyota Corolla Altis 2008-2013 1.8 VL AT,12876.86,2013,55101,Petrol,Automatic,First,14.53 kmpl,1794 CC,5.0,56220
4695,Toyota Etios Cross 1.4L VD,8814.52,2014,57464,Diesel,Manual,First,23.59 kmpl,1364 CC,5.0,21754
4696,Maruti Wagon R LX,1701.59,2006,110000,Petrol,Manual,First,18.9 kmpl,998 CC,5.0,10862
4697,Fiat Punto 1.2 Dynamic,6024.53,2017,17941,Petrol,Manual,First,15.7 kmpl,1172 CC,5.0,13120
4698,Mercedes-Benz E-Class 2015-2017 E 200 CGI,26443.56,2014,72000,Petrol,Automatic,First,12.0 kmpl,1991 CC,5.0,76876
4699,Jaguar XF Aero Sport Edition,49054.72,2012,16000,Diesel,Automatic,First,16.36 kmpl,2179 CC,5.0,84448
4700,Hyundai i20 Sportz Petrol,5288.71,2011,62020,Petrol,Manual,First,17.0 kmpl,1197 CC,5.0,14465
4701,Land Rover Freelander 2 SE,35258.08,2014,85000,Diesel,Automatic,Second,12.39 kmpl,2179 CC,5.0,75442
4702,Hyundai Elite i20 Petrol Sportz,11221.27,2018,14223,Petrol,Manual,First,18.6 kmpl,1197 CC,5.0,16551
4703,Honda Amaze S i-Vtech,6745.02,2014,41210,Petrol,Manual,First,18.0 kmpl,1198 CC,5.0,13969
4704,Mercedes-Benz M-Class ML 350 4Matic,72585.66,2015,20000,Diesel,Automatic,First,15.0 kmpl,2987 CC,5.0,139930
4705,Maruti Alto 800 VXI,6315.8,2016,18043,Petrol,Manual,First,22.74 kmpl,796 CC,5.0,9181
4706,Toyota Innova Crysta 2.8 ZX AT,29892.72,2016,80000,Diesel,Automatic,First,11.36 kmpl,2755 CC,7.0,72935
4707,Hyundai Grand i10 AT Asta,9504.35,2016,21000,Petrol,Automatic,First,18.9 kmpl,1197 CC,5.0,16232
4708,BMW X3 xDrive30d M Sport,68983.2,2016,49000,Diesel,Automatic,First,16.55 kmpl,2993 CC,5.0,112753
4709,Maruti 1000 AC,1303.02,1998,104000,Petrol,Manual,Second,15.0 kmpl,970 CC,5.0,16179
4710,Hyundai i20 Magna,4292.29,2010,95000,Petrol,Manual,Second,18.5 kmpl,1197 CC,5.0,13592
4711,Hyundai Grand i10 AT Asta,7358.21,2015,32000,Petrol,Automatic,First,18.9 kmpl,1197 CC,5.0,14442
4712,Hyundai Santro Xing XG,1379.66,2003,80000,Petrol,Manual,Second,17.0 kmpl,1086 CC,5.0,17601
4713,Ford Fiesta 1.5 TDCi Titanium,8661.22,2014,122800,Diesel,Manual,First,25.01 kmpl,1498 CC,5.0,16255
4714,Mercedes-Benz E-Class 220 CDI,22227.92,2011,78000,Diesel,Manual,Second,15.0 kmpl,2148 CC,5.0,43380
4715,Maruti Swift Dzire VDI,9044.46,2015,69000,Diesel,Manual,First,26.59 kmpl,1248 CC,5.0,16742
4716,Toyota Etios VXD,7664.8,2015,65000,Diesel,Manual,Second,23.59 kmpl,1364 CC,5.0,19496
4717,Hyundai Xcent 1.2 Kappa Base,7511.5,2015,23000,Petrol,Manual,First,19.1 kmpl,1197 CC,5.0,13254
4718,Honda Civic 2006-2010 1.8 S MT,6515.08,2009,70000,Petrol,Manual,First,13.5 kmpl,1799 CC,5.0,28482
4719,Toyota Innova 2.5 GX (Diesel) 8 Seater,16709.26,2014,250000,Diesel,Manual,First,12.99 kmpl,2494 CC,8.0,37997
4720,Hyundai Accent GLE,3755.75,2012,56000,Petrol,Manual,First,13.2 kmpl,1495 CC,5.0,16827
4721,Maruti Alto 800 LXI,3832.4,2013,30000,Petrol,Manual,First,22.74 kmpl,796 CC,5.0,7038
4722,Mercedes-Benz SL-Class SL 500,45222.32,2010,35000,Petrol,Automatic,First,8.1 kmpl,5461 CC,2.0,72147
4723,Ford Ecosport 1.5 DV5 MT Titanium Optional,8814.52,2013,92250,Diesel,Manual,Second,22.7 kmpl,1498 CC,5.0,18066
4724,Hyundai Xcent 1.2 VTVT E,7664.8,2018,40000,Petrol,Manual,First,20.14 kmpl,1197 CC,5.0,14650
4725,Skoda Rapid 1.6 MPI AT Ambition Plus,7082.28,2014,96848,Petrol,Automatic,First,14.3 kmpl,1598 CC,5.0,29663
4726,Audi Q3 2012-2015 35 TDI Quattro Premium Plus,36024.56,2016,42000,Diesel,Automatic,First,15.73 kmpl,1968 CC,5.0,76771
4727,Mahindra XUV500 W8 2WD,11113.96,2013,55886,Diesel,Manual,First,16.0 kmpl,2179 CC,7.0,29645
4728,Hyundai Verna VTVT 1.6 SX Option,18211.56,2019,12336,Petrol,Manual,First,17.0 kmpl,1591 CC,5.0,33030
4729,Hyundai Verna Xi (Petrol),3449.16,2009,60000,Petrol,Manual,Third,13.9 kmpl,1599 CC,5.0,23432
4730,Ford Ikon 1.6 CLXI,1303.02,2003,83000,Petrol,Manual,Second,14.2 kmpl,1597 CC,5.0,35383
4731,Nissan Micra Active XV,6131.84,2018,24000,Petrol,Manual,First,19.69 kmpl,1198 CC,5.0,12259
4732,Honda Brio VX AT,7818.1,2016,32198,Petrol,Automatic,First,16.5 kmpl,1198 CC,5.0,18623
4733,Toyota Innova 2.5 GX (Diesel) 7 Seater,19162.0,2014,92247,Diesel,Manual,First,12.99 kmpl,2494 CC,7.0,48103
4734,Volkswagen Vento 1.5 TDI Highline,4445.58,2011,121311,Diesel,Manual,First,20.64 kmpl,1498 CC,5.0,22038
4735,Mahindra XUV500 W10 AWD,24466.04,2016,66296,Diesel,Manual,First,16.0 kmpl,2179 CC,7.0,40361
4736,Hyundai Xcent 1.2 Kappa AT SX Option,8354.63,2015,41000,Petrol,Automatic,First,16.9 kmpl,1197 CC,5.0,18571
4737,Ford Endeavour 2.2 Trend MT 4X4,36576.43,2017,38681,Diesel,Manual,First,13.5 kmpl,2198 CC,7.0,47837
4738,Chevrolet Spark 1.0 LT,2682.68,2008,43761,Petrol,Manual,First,18.0 kmpl,995 CC,5.0,10418
4739,Maruti Ertiga SHVS VDI,14946.36,2017,17400,Diesel,Manual,First,24.52 kmpl,1248 CC,7.0,24014
4740,Honda Amaze S i-Dtech,7281.56,2013,61510,Diesel,Manual,First,25.8 kmpl,1498 CC,5.0,16140
4741,Honda City i VTEC S,9581.0,2014,60000,Petrol,Manual,First,17.4 kmpl,1497 CC,5.0,22314
4742,Mini Cooper Countryman D,33725.12,2014,35165,Diesel,Automatic,Second,23.8 kmpl,1998 CC,5.0,73861
4743,Toyota Corolla Altis 2008-2013 1.8 VL AT,21676.05,2016,41617,Petrol,Automatic,First,14.53 kmpl,1794 CC,5.0,69818
4744,Hyundai Santro Xing XL eRLX Euro III,1456.31,2005,45000,Petrol,Manual,First,17.0 kmpl,1086 CC,5.0,14524
4745,Skoda Superb Elegance 1.8 TSI AT,18318.87,2014,65000,Petrol,Automatic,First,13.7 kmpl,1798 CC,5.0,49450
4746,Maruti Wagon R LXI BS IV,3832.4,2011,68000,Petrol,Manual,First,18.9 kmpl,998 CC,5.0,10891
4747,Hyundai i10 Era 1.1,4215.64,2013,49000,Petrol,Manual,First,19.81 kmpl,1086 CC,5.0,10180
4748,Tata Tiago 1.2 Revotron XT Option,8967.82,2019,16698,Petrol,Manual,First,23.84 kmpl,1199 CC,5.0,16664
4749,Maruti Baleno Zeta 1.2,9581.0,2016,30965,Petrol,Manual,First,21.4 kmpl,1197 CC,5.0,15214
4750,Volkswagen Vento 1.6 Highline,7588.15,2014,56058,Petrol,Manual,First,15.04 kmpl,1598 CC,5.0,23244
4751,Hyundai Grand i10 1.2 Kappa Sportz Option,7281.56,2017,15356,Petrol,Manual,First,18.9 kmpl,1197 CC,5.0,13055
4752,Ford Figo Diesel EXI,3909.05,2013,54000,Diesel,Manual,First,20.0 kmpl,1399 CC,5.0,21416
4753,Honda Civic 2010-2013 1.8 V AT Sunroof,6898.32,2011,47000,Petrol,Automatic,Second,13.9 kmpl,1799 CC,5.0,38076
4754,Maruti Alto 800 LXI,4614.21,2015,21652,Petrol,Manual,First,22.74 kmpl,796 CC,5.0,7894
4755,Land Rover Range Rover Evoque 2.0 TD4 HSE Dynamic,64384.32,2016,52000,Diesel,Automatic,First,15.68 kmpl,1999 CC,5.0,115620
4756,Audi A6 2.7 TDI,17629.04,2010,35010,Diesel,Automatic,First,12.4 kmpl,2698 CC,5.0,59875
4757,Mercedes-Benz E-Class 280 CDI,16847.23,2006,76662,Diesel,Automatic,First,11.0 kmpl,2987 CC,5.0,32136
4758,Honda City 1.5 V AT Exclusive,5687.28,2009,89000,Petrol,Automatic,First,17.0 kmpl,1497 CC,5.0,25231
4759,Honda CR-V 2.4 4WD AT,3065.92,2006,80000,Petrol,Automatic,Third,10.1 kmpl,2354 CC,5.0,23953
4760,Maruti Ciaz 1.3 Alpha,14532.46,2018,39023,Diesel,Manual,First,28.09 kmpl,1248 CC,5.0,23180
4761,Maruti Wagon R LXI,1916.2,2004,62000,Petrol,Manual,Second,18.9 kmpl,998 CC,5.0,13393
4762,Hyundai Creta 1.6 CRDi SX Option,16709.26,2015,78046,Diesel,Manual,First,19.67 kmpl,1582 CC,5.0,26151
4763,Maruti Ciaz VDi Plus SHVS,8431.28,2015,34400,Diesel,Manual,First,28.09 kmpl,1248 CC,5.0,16875
4764,Hyundai EON D Lite Plus,5687.28,2016,64624,Petrol,Manual,First,21.1 kmpl,814 CC,5.0,7895
4765,Maruti Ertiga VXI,9581.0,2014,69192,Petrol,Manual,First,16.02 kmpl,1373 CC,7.0,23435
4766,Volkswagen Vento Diesel Highline,7511.5,2012,55000,Diesel,Manual,First,20.54 kmpl,1598 CC,5.0,25419
4767,Honda City 1.5 GXI,1686.26,2005,81000,Petrol,Manual,Second,12.8 kmpl,1493 CC,5.0,25186
4768,Volkswagen Polo Petrol Trendline 1.2L,7235.57,2016,36733,Petrol,Manual,First,16.47 kmpl,1198 CC,5.0,15435
4769,Maruti Alto 800 2016-2019 CNG LXI,5671.95,2017,24310,CNG,Manual,First,33.44 kmpl,796 CC,4.0,6307
4770,Mercedes-Benz GLA Class 200 CDI,38094.06,2016,43022,Diesel,Automatic,First,17.9 kmpl,2143 CC,5.0,91188
4771,Hyundai Santa Fe 4X2,18778.76,2013,74000,Diesel,Manual,First,14.66 kmpl,2199 CC,7.0,46120
4772,Maruti Swift VDI,5978.54,2014,47000,Diesel,Manual,First,22.9 kmpl,1248 CC,5.0,15189
4773,Hyundai Elite i20 Sportz Plus,9626.99,2017,37460,Petrol,Manual,First,18.6 kmpl,1197 CC,5.0,14962
4774,Mahindra Xylo E8 BS IV,4215.64,2011,130000,Diesel,Manual,First,14.0 kmpl,2498 CC,8.0,26320
4775,Hyundai Grand i10 Asta Option,12033.74,2017,31576,Petrol,Manual,First,18.9 kmpl,1197 CC,5.0,17896
4776,Volkswagen Vento Petrol Highline,4522.23,2011,66000,Petrol,Manual,First,15.04 kmpl,1598 CC,5.0,23947
4777,Honda Accord 2.4 A/T,7434.86,2008,79000,Petrol,Automatic,Second,11.7 kmpl,2354 CC,5.0,52127
4778,Mercedes-Benz S-Class S 350 d,45988.8,2011,47140,Diesel,Automatic,Second,13.5 kmpl,2925 CC,5.0,38967
4779,Mercedes-Benz B Class B200 CDI,30505.9,2016,36610,Diesel,Automatic,First,15.0 kmpl,2143 CC,5.0,67522
4780,Hyundai Creta 1.6 SX Option Diesel,16555.97,2016,93000,Diesel,Manual,First,20.5 kmpl,1582 CC,5.0,26670
4781,Maruti Alto LXI,2682.68,2007,52195,Petrol,Manual,First,19.7 kmpl,796 CC,5.0,10240
4782,Audi A3 35 TDI Premium,29509.48,2016,20003,Diesel,Automatic,First,20.38 kmpl,1968 CC,5.0,93613
4783,Renault Duster 85PS Diesel RxL,8431.28,2013,66314,Diesel,Manual,First,19.87 kmpl,1461 CC,5.0,24859
4784,Ford Fiesta 1.4 ZXi TDCi ABS,4215.64,2009,76000,Diesel,Manual,First,17.8 kmpl,1399 CC,5.0,24338
4785,Hyundai Creta 1.6 SX Plus Diesel,19928.48,2015,29000,Diesel,Manual,First,19.67 kmpl,1582 CC,5.0,33617
4786,Ford Figo Diesel ZXI,4905.47,2011,30000,Diesel,Manual,First,20.0 kmpl,1399 CC,5.0,24381
4787,Volkswagen Polo Petrol Highline 1.6L,8952.49,2013,56526,Petrol,Manual,First,15.26 kmpl,1598 CC,5.0,23422
4788,Volvo V40 D3 R Design,36791.04,2015,38000,Diesel,Automatic,Second,16.8 kmpl,1969 CC,5.0,77607
4789,Hyundai Verna SX CRDi AT,9581.0,2012,41000,Diesel,Automatic,First,19.08 kmpl,1582 CC,5.0,25925
4790,BMW 7 Series 2007-2012 730Ld,55186.56,2009,53000,Diesel,Automatic,First,14.49 kmpl,2993 CC,5.0,113749
4791,Mitsubishi Lancer GLXD,4598.88,2003,125000,Diesel,Manual,Third,14.8 kmpl,1998 CC,5.0,62484
4792,Toyota Fortuner 3.0 Diesel,16862.56,2010,242000,Diesel,Manual,First,11.5 kmpl,2982 CC,7.0,25829
4793,Maruti Ciaz VDi Plus,9964.24,2015,90000,Diesel,Manual,First,26.21 kmpl,1248 CC,5.0,18105
4794,Maruti Vitara Brezza VDi Option,14409.82,2018,11000,Diesel,Manual,First,24.3 kmpl,1248 CC,5.0,24552
4795,BMW 3 Series Luxury Line,58129.84,2018,21936,Diesel,Automatic,First,21.76 kmpl,1995 CC,5.0,108722
4796,Volkswagen Vento Petrol Highline AT,8048.04,2013,41000,Petrol,Automatic,First,14.4 kmpl,1598 CC,5.0,30464
4797,Hyundai i20 1.2 Asta,6898.32,2011,47000,Petrol,Manual,First,17.0 kmpl,1197 CC,5.0,16432
4798,BMW X5 3.0d,27593.28,2009,110000,Diesel,Automatic,First,11.0 kmpl,2993 CC,5.0,46918
4799,Hyundai Xcent 1.2 Kappa S,8523.26,2015,45960,Petrol,Manual,First,19.1 kmpl,1197 CC,5.0,13949
4800,Mercedes-Benz E-Class 2009-2013 E250 CDI Blue Efficiency,33725.12,2013,48000,Diesel,Automatic,First,14.21 kmpl,2143 CC,5.0,76751
4801,Land Rover Freelander 2 SE,33725.12,2011,68000,Diesel,Automatic,First,12.39 kmpl,2179 CC,5.0,80472
4802,Hyundai i10 Magna,4062.34,2011,41000,Petrol,Manual,First,20.36 kmpl,1197 CC,5.0,12046
4803,Hyundai Verna 1.6 SX CRDi (O),8967.82,2013,69573,Diesel,Manual,Second,22.32 kmpl,1582 CC,5.0,20731
4804,Volkswagen Jetta 2012-2014 2.0L TDI Highline,10654.07,2012,115000,Diesel,Manual,First,19.33 kmpl,1968 CC,5.0,35318
4805,Mahindra XUV500 W8 2WD,9964.24,2012,47629,Diesel,Manual,First,15.1 kmpl,2179 CC,7.0,29599
4806,Maruti Omni 8 Seater BSII,1303.02,2004,66624,Petrol,Manual,Third,19.7 kmpl,796 CC,8.0,12282
4807,Skoda Superb Style 1.8 TSI AT,11113.96,2013,80000,Petrol,Automatic,Second,14.67 kmpl,1798 CC,5.0,55661
4808,Maruti Swift VDI,6898.32,2012,94868,Diesel,Manual,First,22.9 kmpl,1248 CC,5.0,16763
4809,Mahindra Scorpio 2.6 LX,6515.08,2010,76477,Diesel,Manual,First,10.5 kmpl,2179 CC,8.0,30199
4810,Mercedes-Benz GLA Class 200 Sport Edition,39856.96,2016,28000,Petrol,Automatic,First,13.7 kmpl,1991 CC,5.0,80336
4811,Mahindra Thar CRDe,14808.39,2017,28599,Diesel,Manual,First,16.55 kmpl,2498 CC,6.0,34341
4812,Renault Duster 110PS Diesel RxZ,10500.78,2013,45348,Diesel,Manual,Second,19.01 kmpl,1461 CC,5.0,21417
4813,Audi Q5 2008-2012 2.0 TDI,36300.49,2013,80127,Diesel,Automatic,First,12.8 kmpl,1968 CC,5.0,81218
4814,Land Rover Freelander 2 SE,24144.12,2013,68000,Diesel,Automatic,Second,12.39 kmpl,2179 CC,5.0,68349
4815,Volkswagen Vento Diesel Comfortline,5365.36,2012,75000,Diesel,Manual,Third,20.54 kmpl,1598 CC,5.0,21652
4816,BMW 5 Series 2003-2012 540i Sedan,10715.39,2006,48000,Petrol,Automatic,Second,11.62 kmpl,2979 CC,5.0,26307
4817,Hyundai Elantra CRDi SX,23868.19,2019,41871,Diesel,Manual,First,22.7 kmpl,1582 CC,5.0,35725
4818,Tata Sumo EX,8109.36,2015,84931,Diesel,Manual,First,15.3 kmpl,2956 CC,7.0,-43
4819,Datsun redi-GO T,3449.16,2016,15000,Petrol,Manual,First,22.7 kmpl,799 CC,5.0,6930
4820,BMW X5 xDrive 30d,30659.2,2009,110000,Diesel,Automatic,First,11.7 kmpl,2993 CC,5.0,43391
4821,BMW 6 Series 630i Coupe,72815.6,2011,5900,Petrol,Automatic,First,7.94 kmpl,4395 CC,4.0,162674
4822,Maruti Alto Vxi 1.1,1870.21,2002,103653,Petrol,Manual,Second,18.9 kmpl,1061 CC,5.0,16377
4823,Volkswagen Polo Petrol Comfortline 1.2L,5595.3,2012,64806,Petrol,Manual,First,16.47 kmpl,1198 CC,5.0,13049
4824,Datsun GO Plus A,4752.18,2016,35000,Petrol,Manual,First,20.62 kmpl,1198 CC,7.0,11893
4825,Hyundai Creta 1.6 VTVT S,17629.04,2016,40000,Petrol,Manual,First,15.29 kmpl,1591 CC,5.0,28112
4826,Maruti Alto K10 VXI,5304.04,2015,23876,Petrol,Manual,First,24.07 kmpl,998 CC,5.0,11376
4827,Hyundai Santa Fe 4X4,12846.2,2013,67901,Diesel,Manual,First,14.66 kmpl,2199 CC,7.0,35308
4828,Volkswagen Polo GT TDI,7358.21,2014,68865,Diesel,Manual,First,15.11 kmpl,1598 CC,5.0,24223
4829,Honda Amaze S i-Dtech,6898.32,2014,71000,Diesel,Manual,Second,25.8 kmpl,1498 CC,5.0,14015
4830,Maruti Esteem Vxi,1226.37,2004,95000,Petrol,Manual,First,15.9 kmpl,1298 CC,5.0,28889
4831,Maruti Swift VDI,6055.19,2014,25000,Diesel,Manual,First,22.9 kmpl,1248 CC,5.0,15916
4832,Skoda Rapid 1.6 TDI Ambition,5595.3,2012,180000,Diesel,Manual,First,20.5 kmpl,1598 CC,5.0,25138
4833,Mercedes-Benz E-Class 280 CDI,15329.6,2005,131000,Diesel,Automatic,First,11.0 kmpl,2987 CC,5.0,43911
4834,Mahindra Scorpio SLE BSIV,6131.84,2011,65000,Diesel,Manual,Second,12.05 kmpl,2179 CC,8.0,27632
4835,Nissan Sunny 2011-2014 Diesel XL,7281.56,2012,117777,Diesel,Manual,First,21.64 kmpl,1461 CC,5.0,17924
